,track_artist,track_popularity,track_album_release_date,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,popularity_label,release_date_label
7796,Kid 'N Play,23.0,1988,rap,southern hip hop,0.902,0.352,9.0,-15.897,0.0,0.0912,0.00185,0.0,0.0867,0.695,134.417,239400.0,Low,1980-1990
7797,DJ Magic Mike,26.0,1990,rap,southern hip hop,0.662,0.288,3.0,-17.346,0.0,0.0456,0.01,0.931,0.179,0.544,150.279,313040.0,Low,1980-1990
7798,Miami Bass Tracks,13.0,2016-06-13,rap,southern hip hop,0.784,0.429,4.0,-12.693,0.0,0.0666,0.00723,0.939,0.0966,0.114,135.029,304250.0,Low,2015-2020
7799,Miami Bass Tracks,14.0,2013-10-19,rap,southern hip hop,0.79,0.621,8.0,-13.267,0.0,0.0808,0.00323,0.545,0.163,0.246,149.964,190111.0,Low,2010-2015
7800,Kid 'N Play,43.0,1988,rap,southern hip hop,0.761,0.727,1.0,-12.655,1.0,0.133,0.0362,0.00498,0.0461,0.739,103.013,243800.0,Medium,1980-1990
7801,DJ Kool,26.0,1996-01-01,rap,southern hip hop,0.809,0.789,6.0,-6.994,0.0,0.081,0.061,0.00309,0.679,0.533,92.999,405493.0,Low,1990-2000
7802,Miami Bass Tracks,16.0,2013-02-01,rap,southern hip hop,0.773,0.575,2.0,-12.51,1.0,0.0433,0.000446,0.87,0.0545,0.127,132.014,315481.0,Low,2010-2015
7803,N2DEEP,17.0,1994,rap,southern hip hop,0.679,0.558,1.0,-7.975,1.0,0.0577,0.00163,0.000738,0.157,0.293,187.942,296867.0,Low,1990-2000
7805,Ron C,6.0,1992,rap,southern hip hop,0.865,0.401,5.0,-12.873,1.0,0.376,0.00666,2.63e-05,0.105,0.433,161.844,255293.0,Low,1990-2000
7807,Eric B. & Rakim,51.0,1987,rap,southern hip hop,0.878,0.851,7.0,-8.971,1.0,0.232,0.00228,0.00125,0.0509,0.404,99.014,228667.0,Medium,1980-1990
7808,N.W.A.,50.0,1988-08-08,rap,southern hip hop,0.819,0.57,7.0,-9.313,1.0,0.374,0.00267,0.0,0.0692,0.694,176.241,320172.0,Medium,1980-1990
7809,Geto Boys,35.0,2013-06-17,rap,southern hip hop,0.767,0.943,1.0,-2.455,1.0,0.173,0.0552,0.0352,0.0973,0.642,89.446,193240.0,Low,2010-2015
7810,DJ Quik,45.0,1992,rap,southern hip hop,0.805,0.566,7.0,-12.604,1.0,0.177,0.055,0.0,0.582,0.658,94.65,251373.0,Medium,1990-2000
7811,Digital Underground,48.0,2005-06-19,rap,southern hip hop,0.813,0.687,1.0,-10.178,1.0,0.152,0.0562,0.0,0.113,0.733,103.196,237533.0,Medium,2000-2010
7812,Power Supply,11.0,2009-10-15,rap,southern hip hop,0.83,0.591,11.0,-15.514,0.0,0.236,0.0767,0.00139,0.388,0.331,112.324,239093.0,Low,2000-2010
7813,Freak Nasty,25.0,2006-02-16,rap,southern hip hop,0.83,0.651,9.0,-9.577,0.0,0.217,0.000743,0.0327,0.174,0.565,135.283,263640.0,Low,2000-2010
7814,Westside Connection,42.0,1996-01-01,rap,southern hip hop,0.886,0.824,7.0,-8.803,1.0,0.295,0.0128,0.0,0.106,0.64,93.003,257493.0,Medium,1990-2000
7815,J.J. Fad,47.0,1988,rap,southern hip hop,0.825,0.391,7.0,-15.962,1.0,0.202,0.000374,0.00188,0.0608,0.396,132.104,232307.0,Medium,1980-1990
7816,Gucci Crew II,41.0,2017-01-30,rap,southern hip hop,0.954,0.465,4.0,-10.237,1.0,0.244,0.000881,1.13e-06,0.264,0.658,130.018,241360.0,Medium,2015-2020
7817,Poison Clan,35.0,1992-03-18,rap,southern hip hop,0.789,0.753,11.0,-11.275,0.0,0.274,0.00132,5.71e-06,0.924,0.622,135.65,204573.0,Low,1990-2000
7818,Kris Kross,66.0,1992-03-17,rap,southern hip hop,0.749,0.745,2.0,-10.625,1.0,0.164,0.000501,0.00403,0.333,0.481,101.972,195107.0,Medium,1990-2000
7819,Eazy-E,69.0,2007-01-01,rap,southern hip hop,0.724,0.853,11.0,-3.895,0.0,0.283,0.0164,0.0,0.65,0.775,170.51,332733.0,Medium,2000-2010
7820,N.W.A.,70.0,1988-08-08,rap,southern hip hop,0.834,0.878,8.0,-9.484,1.0,0.15,0.0461,0.0,0.334,0.418,102.848,258688.0,Medium,1980-1990
7821,Ice Cube,66.0,2017-06-09,rap,southern hip hop,0.777,0.957,11.0,-3.201,0.0,0.318,0.18,0.0,0.296,0.543,105.755,313053.0,Medium,2015-2020
7822,Eazy-E,64.0,1987-01-01,rap,southern hip hop,0.785,0.479,3.0,-10.247,1.0,0.362,0.0417,3.5e-05,0.334,0.727,87.691,339893.0,Medium,1980-1990
7823,2Pac,75.0,1996-02-13,rap,southern hip hop,0.873,0.719,1.0,-5.948,1.0,0.248,0.03,0.0,0.333,0.858,93.281,307773.0,High,1990-2000
7824,Thug Life,52.0,1994-01-01,rap,southern hip hop,0.81,0.613,1.0,-7.503,1.0,0.113,0.0624,0.0,0.353,0.45,87.042,232947.0,Medium,1990-2000
7825,Snoop Dogg,58.0,1993,rap,southern hip hop,0.47,0.83,9.0,-5.35,1.0,0.115,0.00474,0.0,0.339,0.587,90.967,218187.0,Medium,1990-2000
7826,Snoop Dogg,63.0,1993,rap,southern hip hop,0.84,0.798,8.0,-5.079,1.0,0.0699,0.045,4.32e-05,0.172,0.695,100.175,246347.0,Medium,1990-2000
7827,Tha Dogg Pound,52.0,1995,rap,southern hip hop,0.822,0.702,10.0,-4.759,0.0,0.0755,0.0919,0.00559,0.191,0.804,91.37,204440.0,Medium,1990-2000
7828,DJ Quik,53.0,1991,rap,southern hip hop,0.965,0.449,0.0,-15.225,1.0,0.237,0.0502,1.17e-06,0.267,0.722,105.392,323267.0,Medium,1990-2000
7829,Tha Dogg Pound,55.0,1995,rap,southern hip hop,0.827,0.532,2.0,-4.775,1.0,0.302,0.0219,2.91e-05,0.127,0.694,87.257,290440.0,Medium,1990-2000
7830,DJ Quik,53.0,1995,rap,southern hip hop,0.833,0.64,10.0,-5.674,0.0,0.219,0.0184,0.0,0.102,0.465,99.284,352907.0,Medium,1990-2000
7831,Mack 10,53.0,1997-01-01,rap,southern hip hop,0.853,0.603,1.0,-7.85,1.0,0.226,0.14,0.0,0.0783,0.546,95.936,259181.0,Medium,1990-2000
7832,Rappin' 4-Tay,52.0,1994-01-01,rap,southern hip hop,0.868,0.372,4.0,-12.704,0.0,0.177,0.0103,0.00455,0.076,0.666,99.965,266333.0,Medium,1990-2000
7833,Dru Down,48.0,1994-09-06,rap,southern hip hop,0.931,0.513,2.0,-4.655,1.0,0.263,0.108,0.000435,0.272,0.3,101.064,254093.0,Medium,1990-2000
7834,Dru Down,41.0,1996-08-06,rap,southern hip hop,0.804,0.731,6.0,-7.36,0.0,0.225,0.00379,0.0,0.084,0.451,89.139,252493.0,Medium,1990-2000
7835,Too $hort,61.0,1996-05-21,rap,southern hip hop,0.902,0.411,1.0,-5.311,1.0,0.217,0.176,0.0,0.119,0.667,84.07,341427.0,Medium,1990-2000
7836,E-40,36.0,1993,rap,southern hip hop,0.753,0.514,7.0,-12.235,1.0,0.26,0.0612,0.0,0.292,0.563,166.015,287600.0,Low,1990-2000
7837,The Click,40.0,1995-07-08,rap,southern hip hop,0.824,0.48,0.0,-6.745,0.0,0.144,0.178,0.0,0.167,0.724,88.029,261080.0,Low,1990-2000
7838,Westside Connection,57.0,1996-01-01,rap,southern hip hop,0.897,0.458,9.0,-11.01,1.0,0.279,0.0208,0.0,0.419,0.513,92.928,206827.0,Medium,1990-2000
7839,Kid 'N Play,32.0,1988,rap,southern hip hop,0.846,0.577,1.0,-16.938,1.0,0.155,0.0193,3.08e-05,0.215,0.432,104.961,284040.0,Low,1980-1990
7840,LL Cool J,51.0,1985-11-18,rap,southern hip hop,0.896,0.517,6.0,-12.813,0.0,0.143,0.00596,0.364,0.124,0.285,98.472,240493.0,Medium,1980-1990
7841,Run–D.M.C.,43.0,1984-03-27,rap,southern hip hop,0.919,0.975,6.0,-5.636,1.0,0.0886,0.0898,0.00253,0.248,0.884,102.982,189947.0,Medium,1980-1990
7842,Public Enemy,56.0,1990-04-10,rap,southern hip hop,0.797,0.582,2.0,-12.97,1.0,0.255,0.00484,2.04e-06,0.517,0.415,105.974,282640.0,Medium,1990-2000
7843,Grandmaster Flash & The Furious Five,48.0,1982-10-01,rap,southern hip hop,0.947,0.607,10.0,-10.58,0.0,0.202,0.0249,4.76e-06,0.0861,0.732,100.619,431800.0,Medium,1980-1990
7844,Heavy D & The Boyz,57.0,1991-01-01,rap,southern hip hop,0.744,0.697,8.0,-14.753,1.0,0.0631,0.039,0.0,0.171,0.683,119.955,258200.0,Medium,1990-2000
7845,Sir Mix-A-Lot,50.0,1988-01-01,rap,southern hip hop,0.819,0.292,7.0,-15.114,1.0,0.49,0.0269,0.0,0.361,0.516,173.055,304880.0,Medium,1980-1990
7846,N2DEEP,53.0,1992-06-01,rap,southern hip hop,0.69,0.38,9.0,-12.845,1.0,0.0609,0.000168,0.000533,0.136,0.305,201.697,304280.0,Medium,1990-2000
7847,Sir Mix-A-Lot,44.0,1988-01-01,rap,southern hip hop,0.935,0.599,11.0,-10.984,0.0,0.142,0.057,5.4e-05,0.314,0.635,115.058,210640.0,Medium,1980-1990
7848,Sir Mix-A-Lot,39.0,1989-01-01,rap,southern hip hop,0.824,0.629,1.0,-12.128,1.0,0.432,0.0829,5.86e-06,0.0433,0.661,184.012,286000.0,Low,1980-1990
7849,The D.O.C.,46.0,1989,rap,southern hip hop,0.83,0.626,6.0,-7.601,1.0,0.113,0.00725,0.0,0.224,0.475,92.25,252627.0,Medium,1980-1990
7850,Too $hort,55.0,1990-09-11,rap,southern hip hop,0.947,0.354,6.0,-12.844,0.0,0.27,0.0455,5.71e-05,0.212,0.36,100.087,302133.0,Medium,1990-2000
7851,Too $hort,42.0,1995-01-23,rap,southern hip hop,0.838,0.542,1.0,-6.884,0.0,0.0951,0.115,0.0075,0.374,0.239,87.094,366160.0,Medium,1990-2000
7852,Cypress Hill,59.0,1991-08-13,rap,southern hip hop,0.769,0.675,6.0,-13.326,1.0,0.0724,0.000722,0.000149,0.0904,0.803,101.884,252240.0,Medium,1990-2000
7853,MC Breed,48.0,1991-01-01,rap,southern hip hop,0.672,0.761,0.0,-9.644,1.0,0.248,0.0514,0.0,0.474,0.731,102.192,244733.0,Medium,1990-2000
7854,MC Breed,59.0,1993-01-01,rap,southern hip hop,0.855,0.52,7.0,-12.07,1.0,0.268,0.184,0.0,0.114,0.402,92.451,264760.0,Medium,1990-2000
7855,LL Cool J,47.0,1987-07-22,rap,southern hip hop,0.624,0.435,2.0,-15.44,1.0,0.245,0.000917,1.17e-06,0.41,0.735,179.267,279733.0,Medium,1980-1990
7856,Eric B. & Rakim,48.0,1987,rap,southern hip hop,0.854,0.706,11.0,-9.5,0.0,0.335,0.162,7.22e-06,0.0994,0.747,104.212,232760.0,Medium,1980-1990
7857,Eric B. & Rakim,53.0,1992-01-01,rap,southern hip hop,0.737,0.89,4.0,-8.443,1.0,0.158,0.00556,0.00171,0.0801,0.809,105.848,262800.0,Medium,1990-2000
7858,Public Enemy,52.0,1988-04-14,rap,southern hip hop,0.884,0.472,11.0,-13.776,1.0,0.346,0.0142,0.0,0.142,0.826,98.425,319493.0,Medium,1980-1990
7859,DJ Magic Mike,36.0,1991,rap,southern hip hop,0.647,0.193,6.0,-17.181,1.0,0.0529,0.0274,0.867,0.0974,0.262,170.535,304467.0,Low,1990-2000
7860,DJ Magic Mike,26.0,1990,rap,southern hip hop,0.813,0.531,7.0,-14.546,1.0,0.0815,0.0156,0.526,0.0749,0.604,127.865,291800.0,Low,1980-1990
7861,95 South,27.0,1995-01-10,rap,southern hip hop,0.884,0.823,7.0,-7.225,1.0,0.0483,0.012,0.0358,0.251,0.657,132.039,212733.0,Low,1990-2000
7862,Freak Nasty,50.0,1996-10-29,rap,southern hip hop,0.953,0.428,8.0,-17.199,1.0,0.298,0.0079,0.0302,0.224,0.723,131.737,237000.0,Medium,1990-2000
7863,2 LIVE CREW,34.0,1996-07-19,rap,southern hip hop,0.862,0.85,7.0,-6.075,1.0,0.196,0.0036,2.29e-05,0.271,0.507,137.531,241373.0,Low,1990-2000
7864,69 Boyz,34.0,1994-05-27,rap,southern hip hop,0.777,0.901,11.0,-10.789,0.0,0.168,0.00106,0.0,0.428,0.577,133.011,248133.0,Low,1990-2000
7865,Heavy D & The Boyz,28.0,1987-10-25,rap,southern hip hop,0.723,0.484,7.0,-16.293,1.0,0.368,0.00318,0.00529,0.0785,0.731,201.262,202933.0,Low,1980-1990
7866,Bobby Brown,56.0,1988-01-01,rap,southern hip hop,0.753,0.62,9.0,-10.544,1.0,0.0524,0.0657,0.0,0.27,0.676,110.172,291560.0,Medium,1980-1990
7867,Stetsasonic,33.0,1988-06-15,rap,southern hip hop,0.925,0.79,10.0,-5.412,0.0,0.262,0.000171,0.000645,0.139,0.789,100.882,273133.0,Low,1980-1990
7868,MC Hammer,35.0,1988-01-01,rap,southern hip hop,0.956,0.722,0.0,-12.223,0.0,0.0494,0.0564,2.26e-06,0.105,0.809,115.438,248907.0,Low,1980-1990
7869,MC Hammer,35.0,1996-10-01,rap,southern hip hop,0.874,0.973,7.0,-6.155,1.0,0.043,0.00358,0.0656,0.37,0.898,111.384,283333.0,Low,1990-2000
7871,Beastie Boys,46.0,1986-11-15,rap,southern hip hop,0.791,0.738,6.0,-8.768,0.0,0.355,0.0123,0.0,0.351,0.891,95.3,206213.0,Medium,1980-1990
7872,E.U.,39.0,1988-01-01,rap,southern hip hop,0.656,0.886,10.0,-12.787,0.0,0.0557,0.0219,0.00042,0.0656,0.747,97.12,314360.0,Low,1980-1990
7873,Bass Patrol,24.0,2004,rap,southern hip hop,0.584,0.422,11.0,-16.189,1.0,0.116,0.254,0.897,0.372,0.0374,182.553,152400.0,Low,2000-2010
7874,Ice-T,37.0,1988,rap,southern hip hop,0.943,0.494,6.0,-12.717,0.0,0.163,0.0167,1.28e-06,0.266,0.635,108.103,334827.0,Low,1980-1990
7875,Compton's Most Wanted,33.0,1991-07-02,rap,southern hip hop,0.858,0.657,2.0,-11.2,1.0,0.269,0.0945,0.0,0.258,0.622,89.988,251867.0,Low,1990-2000
7876,Cypress Hill,49.0,1991-08-13,rap,southern hip hop,0.826,0.658,0.0,-10.952,1.0,0.302,0.0759,1.86e-05,0.235,0.571,98.05,243027.0,Medium,1990-2000
7877,Nice & Smooth,51.0,1991-01-01,rap,southern hip hop,0.797,0.563,6.0,-14.138,0.0,0.123,0.119,0.323,0.0969,0.687,108.369,172267.0,Medium,1990-2000
7878,Candyman,43.0,1990,rap,southern hip hop,0.94,0.662,7.0,-8.786,1.0,0.292,0.0954,0.0,0.376,0.657,101.403,233027.0,Medium,1980-1990
7879,Kwame,29.0,1989-01-31,rap,southern hip hop,0.928,0.45,4.0,-19.682,0.0,0.319,0.79,8.6e-05,0.13,0.908,99.838,231040.0,Low,1980-1990
7880,Bass Patrol,18.0,2004,rap,southern hip hop,0.741,0.478,1.0,-13.757,1.0,0.224,0.00399,0.0211,0.15,0.328,104.206,246360.0,Low,2000-2010
7881,L'Trimm,35.0,2015-11-20,rap,southern hip hop,0.925,0.689,10.0,-8.952,0.0,0.118,0.000494,0.0005,0.0863,0.207,118.819,236587.0,Low,2015-2020
7882,Digital Underground,42.0,1990-03-26,rap,southern hip hop,0.674,0.43,6.0,-13.562,0.0,0.263,0.107,7.31e-05,0.116,0.385,88.543,340907.0,Medium,1990-2000
7883,Mo Thugs,43.0,2018-03-23,rap,southern hip hop,0.701,0.574,0.0,-7.823,1.0,0.18,0.000351,0.00134,0.0713,0.196,170.268,325460.0,Medium,2015-2020
7884,Masta Ace Incorporated,39.0,1993,rap,southern hip hop,0.8,0.658,6.0,-9.591,0.0,0.254,0.00436,0.0,0.109,0.674,92.064,254533.0,Low,1990-2000
7885,Drake,62.0,2019-02-15,rap,southern hip hop,0.416,0.824,1.0,-3.075,1.0,0.343,0.00391,0.0,0.104,0.417,85.433,382262.0,Medium,2015-2020
7886,Juice WRLD,3.0,2018-04-13,rap,southern hip hop,0.673,0.449,0.0,-9.727,1.0,0.298,0.169,0.00115,0.0731,0.216,161.925,169295.0,Low,2015-2020
7887,Playboi Carti,77.0,2018-05-11,rap,southern hip hop,0.674,0.649,1.0,-8.433,0.0,0.199,0.191,0.0,0.122,0.48,153.069,153800.0,High,2015-2020
7888,Nicki Minaj,64.0,2015-01-23,rap,southern hip hop,0.887,0.673,10.0,-6.846,0.0,0.0503,0.0743,4.06e-05,0.124,0.491,105.113,219227.0,Medium,2015-2020
7889,Pete Philly & Perquisite,0.0,2007-09-10,rap,southern hip hop,0.813,0.683,5.0,-8.089,1.0,0.0784,0.121,0.0638,0.201,0.89,121.005,166467.0,,2000-2010
7890,Boaz,0.0,2010-10-10,rap,southern hip hop,0.522,0.905,8.0,-5.922,0.0,0.409,0.0534,0.0,0.452,0.595,109.842,251246.0,,2010-2015
7891,Wiz Khalifa,38.0,2011-03-29,rap,southern hip hop,0.523,0.805,3.0,-5.473,1.0,0.192,0.0524,0.0,0.0914,0.602,125.358,227773.0,Low,2010-2015
7892,Kid Cudi,0.0,2010-01-01,rap,southern hip hop,0.67,0.389,8.0,-10.389,0.0,0.0277,0.818,0.776,0.235,0.545,140.987,260200.0,,2000-2010
7893,Boaz,0.0,2010-10-10,rap,southern hip hop,0.689,0.779,5.0,-7.277,1.0,0.067,0.00813,0.0,0.361,0.431,115.114,200568.0,,2010-2015
7894,The Notorious B.I.G.,74.0,1994-09-13,rap,southern hip hop,0.778,0.578,9.0,-7.22,0.0,0.274,0.432,0.0,0.138,0.758,84.487,252747.0,High,1990-2000
7895,Kid Cudi,1.0,2010-01-01,rap,southern hip hop,0.684,0.642,9.0,-5.154,1.0,0.117,0.0553,0.0,0.109,0.84,186.057,192840.0,Low,2000-2010
7896,Winne,32.0,2009-01-01,rap,southern hip hop,0.661,0.752,1.0,-6.123,0.0,0.0869,0.0214,0.00566,0.258,0.617,93.107,242133.0,Low,2000-2010
7897,Kid Cudi,43.0,2009-01-01,rap,southern hip hop,0.632,0.579,0.0,-9.036,1.0,0.0386,0.511,5.09e-05,0.29,0.294,115.294,295293.0,Medium,2000-2010
7898,J. Cole,3.0,2011-09-23,rap,southern hip hop,0.727,0.781,5.0,-8.614,1.0,0.29,0.103,0.0,0.0537,0.682,81.076,263720.0,Low,2010-2015
7899,Raekwon,45.0,2012-01-01,rap,southern hip hop,0.669,0.654,7.0,-4.594,1.0,0.336,0.0378,0.0,0.322,0.19,82.06,275080.0,Medium,2010-2015
7900,JAY-Z,70.0,2011-08-08,rap,southern hip hop,0.654,0.751,8.0,-7.508,0.0,0.105,0.246,0.0179,0.167,0.568,92.781,272507.0,Medium,2010-2015
7901,Kanye West,3.0,2007-01-01,rap,southern hip hop,0.456,0.792,1.0,-6.889,1.0,0.323,0.00369,0.0,0.0648,0.485,82.999,209769.0,Low,2000-2010
7902,Wiz Khalifa,48.0,2012-04-23,rap,southern hip hop,0.818,0.675,11.0,-4.176,1.0,0.0655,0.118,1.65e-05,0.262,0.47,139.977,220714.0,Medium,2010-2015
7903,Kanye West,64.0,2012-01-01,rap,southern hip hop,0.66,0.539,9.0,-5.947,0.0,0.324,0.0534,0.0,0.222,0.307,109.318,293613.0,Medium,2010-2015
7904,Talib Kweli,0.0,2005-11-22,rap,southern hip hop,0.479,0.671,8.0,-8.125,0.0,0.415,0.0505,0.0,0.458,0.278,89.238,224280.0,,2000-2010
7905,The Game,10.0,2005,rap,southern hip hop,0.862,0.648,4.0,-7.401,0.0,0.251,0.0455,0.0,0.0332,0.637,98.012,235533.0,Low,2000-2010
7906,The Game,3.0,2012-01-01,rap,southern hip hop,0.383,0.69,10.0,-5.299,0.0,0.452,0.0259,0.0,0.422,0.242,70.929,372707.0,Low,2010-2015
7907,Snoop Dogg,64.0,2005-01-01,rap,southern hip hop,0.893,0.74,11.0,-4.936,0.0,0.132,0.299,0.0,0.0881,0.963,101.025,299147.0,Medium,2000-2010
7908,50 Cent,56.0,2003-02-06,rap,southern hip hop,0.677,0.698,3.0,-5.793,0.0,0.352,0.0935,0.0,0.0511,0.83,78.443,288573.0,Medium,2000-2010
7909,50 Cent,1.0,2005-03-03,rap,southern hip hop,0.77,0.595,8.0,-6.004,0.0,0.256,0.0225,0.0,0.0936,0.535,91.989,247060.0,Low,2000-2010
7910,50 Cent,0.0,2005-03-03,rap,southern hip hop,0.692,0.911,4.0,-6.402,0.0,0.172,0.382,6.97e-06,0.161,0.629,174.016,226441.0,,2000-2010
7911,50 Cent,0.0,2009-01-01,rap,southern hip hop,0.533,0.596,10.0,-3.802,0.0,0.0891,0.0286,0.0,0.0684,0.454,97.237,184707.0,,2000-2010
7912,Fresku,44.0,2010-01-01,rap,southern hip hop,0.654,0.917,10.0,-5.249,1.0,0.32,0.187,2.05e-06,0.0821,0.447,93.1,315893.0,Medium,2000-2010
7913,De Jeugd Van Tegenwoordig,41.0,2010,rap,southern hip hop,0.768,0.654,1.0,-4.516,1.0,0.187,0.324,0.00101,0.0749,0.697,160.082,325467.0,Medium,2000-2010
7914,De Jeugd Van Tegenwoordig,17.0,2008-01-01,rap,southern hip hop,0.734,0.594,4.0,-7.355,0.0,0.199,0.0227,0.000376,0.377,0.559,155.047,277360.0,Low,2000-2010
7915,Mattafix,65.0,2005,rap,southern hip hop,0.69,0.618,2.0,-9.36,1.0,0.0904,0.0175,3.26e-06,0.0891,0.733,174.038,240893.0,Medium,2000-2010
7916,Flipsyde,3.0,2005-01-01,rap,southern hip hop,0.552,0.653,7.0,-6.881,1.0,0.228,0.329,0.0003,0.202,0.293,93.893,195547.0,Low,2000-2010
7917,Kirko Bangz,62.0,2011-09-16,rap,southern hip hop,0.451,0.632,8.0,-7.98,0.0,0.297,0.0114,0.0,0.198,0.234,132.89,232160.0,Medium,2010-2015
7918,Tyga,6.0,2011-01-01,rap,southern hip hop,0.927,0.33,1.0,-11.088,1.0,0.39,0.0577,1.19e-05,0.177,0.251,98.949,208840.0,Low,2010-2015
7919,JAY-Z,4.0,2003-11-25,rap,southern hip hop,0.777,0.654,0.0,-6.513,1.0,0.348,0.0979,0.00215,0.0413,0.597,76.863,238667.0,Low,2000-2010
7921,Kendrick Lamar,15.0,2011-07-02,rap,southern hip hop,0.609,0.799,9.0,-6.883,1.0,0.24,0.33,0.0,0.108,0.582,157.74,215509.0,Low,2010-2015
7922,Wiz Khalifa,65.0,2011-03-29,rap,southern hip hop,0.653,0.711,9.0,-6.454,1.0,0.0623,0.109,0.0,0.443,0.769,160.048,191320.0,Medium,2010-2015
7924,Kid Cudi,0.0,2013-03-14,rap,southern hip hop,0.583,0.914,0.0,-2.295,1.0,0.158,0.155,1.43e-05,0.389,0.556,84.968,302507.0,,2010-2015
7925,Public Enemy,61.0,2007-08-07,rap,southern hip hop,0.484,0.852,11.0,-4.442,0.0,0.274,0.0317,0.0,0.0547,0.766,103.578,249522.0,Medium,2000-2010
7926,De Jeugd Van Tegenwoordig,0.0,2013-01-01,rap,southern hip hop,0.728,0.775,0.0,-7.094,1.0,0.0999,0.00273,0.00125,0.0535,0.801,114.984,313638.0,,2010-2015
7927,U-niq,15.0,2008-01-01,rap,southern hip hop,0.497,0.778,6.0,-5.937,1.0,0.464,0.0387,0.0,0.206,0.836,83.13,234387.0,Low,2000-2010
7928,Great Minds,34.0,2013-01-01,rap,southern hip hop,0.8,0.812,0.0,-4.55,1.0,0.0447,0.0117,0.0,0.877,0.634,111.038,252173.0,Low,2010-2015
7929,Fatlip,0.0,2005,rap,southern hip hop,0.791,0.646,8.0,-3.02,0.0,0.337,0.0941,0.0,0.113,0.513,169.935,202266.0,,2000-2010
7930,The Notorious B.I.G.,68.0,2007-03-05,rap,southern hip hop,0.895,0.694,9.0,-4.384,1.0,0.275,0.176,0.0,0.292,0.632,93.944,230000.0,Medium,2000-2010
7931,Ice Cube,69.0,1994-11-22,rap,southern hip hop,0.934,0.735,1.0,-6.668,1.0,0.251,0.031,8.6e-06,0.107,0.768,101.368,273107.0,Medium,1990-2000
7932,AKI,55.0,2012-01-01,rap,southern hip hop,0.812,0.784,1.0,-5.642,1.0,0.16,0.112,0.0,0.0925,0.755,91.991,203187.0,Medium,2010-2015
7933,AZ,0.0,2006-11-07,rap,southern hip hop,0.644,0.808,9.0,-4.765,0.0,0.276,0.151,0.0105,0.0687,0.819,96.473,183440.0,,2000-2010
7935,JAY-Z,0.0,2013-07-10,rap,southern hip hop,0.562,0.738,5.0,-5.357,0.0,0.295,0.0176,6.22e-05,0.193,0.689,86.084,245787.0,,2010-2015
7936,JAY-Z,1.0,2013-07-10,rap,southern hip hop,0.783,0.464,10.0,-8.122,0.0,0.293,0.0187,0.21,0.0699,0.261,128.138,243413.0,Low,2010-2015
7937,Meek Mill,65.0,2011-05-23,rap,southern hip hop,0.37,0.87,5.0,-2.09,1.0,0.271,0.0415,0.0,0.604,0.331,79.092,250240.0,Medium,2010-2015
7938,Rick Ross,2.0,2010-01-01,rap,southern hip hop,0.57,0.58,10.0,-5.547,0.0,0.209,0.0125,0.0,0.0497,0.405,171.917,270627.0,Low,2000-2010
7939,Jeezy,2.0,2008-01-01,rap,southern hip hop,0.653,0.77,9.0,-6.091,0.0,0.0353,0.00342,0.0,0.0887,0.272,137.616,321293.0,Low,2000-2010
7940,JAY-Z,0.0,2013-07-10,rap,southern hip hop,0.544,0.646,1.0,-8.031,0.0,0.256,0.0311,0.0,0.217,0.35,88.021,242760.0,,2010-2015
7941,Dr. Dre,5.0,1999-01-01,rap,southern hip hop,0.767,0.881,1.0,-4.359,1.0,0.109,0.191,8.29e-06,0.139,0.939,169.049,215267.0,Low,1990-2000
7942,Dr. Dre,9.0,2010-01-01,rap,southern hip hop,0.587,0.931,3.0,-4.426,1.0,0.467,0.103,1.16e-06,0.346,0.445,155.964,283733.0,Low,2000-2010
7943,Dr. Dre,18.0,1999-01-01,rap,southern hip hop,0.92,0.891,3.0,-2.398,0.0,0.253,0.0313,0.0,0.083,0.311,95.295,161600.0,Low,1990-2000
7944,Thc,0.0,2007,rap,southern hip hop,0.654,0.881,9.0,-5.557,0.0,0.355,0.212,1.54e-06,0.281,0.907,176.031,230468.0,,2000-2010
7945,De Jeugd Van Tegenwoordig,0.0,2013-01-01,rap,southern hip hop,0.659,0.619,2.0,-8.377,1.0,0.0277,0.00356,0.000726,0.134,0.692,99.998,326470.0,,2010-2015
7946,Kempi,25.0,2009-01-01,rap,southern hip hop,0.603,0.809,0.0,-5.582,1.0,0.0314,0.000132,0.0322,0.202,0.542,124.01,280867.0,Low,2000-2010
7947,B.o.B,0.0,2011-09-27,rap,southern hip hop,0.684,0.713,10.0,-4.777,0.0,0.211,0.0587,0.0,0.122,0.84,147.879,226896.0,,2010-2015
7948,50 Cent,65.0,2003-02-06,rap,southern hip hop,0.886,0.626,11.0,-2.528,0.0,0.277,0.265,0.0,0.024,0.856,93.989,196627.0,Medium,2000-2010
7949,Winne,19.0,2010-01-01,rap,southern hip hop,0.689,0.763,1.0,-8.62,1.0,0.0902,0.0608,0.0,0.312,0.589,80.973,248387.0,Low,2000-2010
7950,Drake,1.0,2013-01-01,rap,southern hip hop,0.79,0.54,8.0,-6.959,1.0,0.183,0.0391,0.0,0.266,0.459,86.308,173160.0,Low,2010-2015
7951,Dio,47.0,2008-01-01,rap,southern hip hop,0.875,0.867,8.0,-3.754,0.0,0.259,0.0632,0.0,0.26,0.678,98.004,209120.0,Medium,2000-2010
